PassengerId,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,passenger_group,passenger_number_in_group,total_luxury_amenities,deck,num,side,first name,last name,group_size,HomePlanet,cabin_number_distribution_chunk
0362_01,False,TRAPPIST-1e,20,False,0.0,1704.0,3.0,0.0,0.0,Eddiey Gardonadox,True,362,1,1707.0,F,80,P,Eddiey,Gardonadox,1,Earth,chunk1
0363_01,False,TRAPPIST-1e,31,False,273.0,722.0,1.0,0.0,0.0,Doray Fowlesterez,True,363,1,996.0,E,22,S,Doray,Fowlesterez,3,Earth,chunk1
0363_02,False,TRAPPIST-1e,8,False,0.0,0.0,0.0,0.0,0.0,Kimmy Fowlesterez,True,363,2,0.0,E,22,S,Kimmy,Fowlesterez,3,Earth,chunk1
0363_03,True,TRAPPIST-1e,5,False,0.0,0.0,0.0,0.0,0.0,Jenn Fowlesterez,True,363,3,0.0,E,22,S,Jenn,Fowlesterez,3,Earth,chunk1
0364_01,False,TRAPPIST-1e,45,False,288.0,0.0,932.0,4.0,0.0,Cinkes Chité,True,364,1,1224.0,F,81,P,Cinkes,Chité,2,Mars,chunk1
0364_02,False,TRAPPIST-1e,37,False,731.0,0.0,517.0,50.0,0.0,Anakes Chité,True,364,2,1298.0,G,160,P,Anakes,Chité,2,Mars,chunk1
0366_01,True,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,,True,366,1,0.0,G,52,S,,,1,Earth,chunk1
0367_01,False,55 Cancri e,55,False,0.0,538.0,0.0,6.0,5288.0,Misa Dischod,True,367,1,5832.0,D,11,S,Misa,Dischod,1,Europa,chunk1
0374_01,False,TRAPPIST-1e,18,False,0.0,251.0,0.0,0.0,553.0,Harrie Sterreray,True,374,1,804.0,F,86,P,Harrie,Sterreray,2,Earth,chunk1
0374_02,False,TRAPPIST-1e,36,False,6.0,0.0,0.0,783.0,0.0,Tamie Sterreray,True,374,2,789.0,G,160,P,Tamie,Sterreray,2,Earth,chunk1
0386_01,False,TRAPPIST-1e,59,False,1678.0,0.0,0.0,0.0,0.0,Docoos Fiha,True,386,1,1678.0,D,12,S,Docoos,Fiha,1,Mars,chunk1
0390_01,True,TRAPPIST-1e,61,False,0.0,0.0,0.0,0.0,0.0,Anda Mejiaddox,True,390,1,0.0,G,67,P,Anda,Mejiaddox,1,Earth,chunk1
0393_01,False,55 Cancri e,46,False,4908.0,1.0,3.0,1.0,14.0,Dellia Whitledges,True,393,1,4927.0,G,58,S,Dellia,Whitledges,1,Earth,chunk1
0394_01,False,TRAPPIST-1e,29,False,87.0,1192.0,67.0,0.0,3.0,Seat Facke,True,394,1,1349.0,F,87,P,Seat,Facke,1,Mars,chunk1
0399_01,True,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Rayle Lewinton,True,399,1,0.0,G,68,P,Rayle,Lewinton,1,Earth,chunk1
0400_01,True,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Azaleha Aroodint,True,400,1,0.0,C,10,P,Azaleha,Aroodint,1,Europa,chunk1
0404_01,False,TRAPPIST-1e,28,False,4.0,0.0,2219.0,0.0,0.0,Tot Kate,True,404,1,2223.0,F,88,P,Tot,Kate,1,Mars,chunk1
0406_01,False,TRAPPIST-1e,26,False,708.0,183.0,10.0,0.0,0.0,Ryany Prinson,True,406,1,901.0,F,70,S,Ryany,Prinson,1,Earth,chunk1
0414_01,False,TRAPPIST-1e,32,False,642.0,0.0,759.0,332.0,1444.0,Bara Hutchinton,True,414,1,3177.0,F,93,P,Bara,Hutchinton,1,Earth,chunk1
0416_01,False,TRAPPIST-1e,18,False,658.0,0.0,0.0,0.0,5.0,Lina Ocherman,True,416,1,663.0,E,23,S,Lina,Ocherman,1,Earth,chunk1
0418_01,False,TRAPPIST-1e,50,False,1.0,0.0,0.0,736.0,0.0,Salley Brantuarez,True,418,1,737.0,F,94,P,Salley,Brantuarez,1,Earth,chunk1
0419_01,False,TRAPPIST-1e,47,False,239.0,75.0,487.0,7.0,0.0,Line Monsoney,True,419,1,808.0,G,70,P,Line,Monsoney,3,Earth,chunk1
0419_02,True,PSO J318.5-22,15,False,0.0,0.0,0.0,0.0,0.0,,True,419,2,0.0,G,70,P,,,3,Earth,chunk1
0419_03,True,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Erman Monsoney,True,419,3,0.0,G,70,P,Erman,Monsoney,3,Earth,chunk1
0420_01,False,TRAPPIST-1e,49,False,189.0,0.0,0.0,882.0,0.0,Sethew Kellson,True,420,1,1071.0,F,95,P,Sethew,Kellson,1,Earth,chunk1
0421_01,False,55 Cancri e,32,False,0.0,2116.0,6252.0,0.0,81.0,Eleb Bradiary,True,421,1,8449.0,C,12,P,Eleb,Bradiary,1,Europa,chunk1
0422_01,False,TRAPPIST-1e,63,False,4.0,6.0,0.0,0.0,835.0,Eline Hooperez,True,422,1,845.0,G,61,S,Eline,Hooperez,1,Earth,chunk1
0424_01,False,TRAPPIST-1e,54,False,129.0,0.0,441.0,1028.0,0.0,Fow Tité,True,424,1,1598.0,F,73,S,Fow,Tité,1,Mars,chunk1
0426_01,False,TRAPPIST-1e,21,False,128.0,0.0,20.0,628.0,0.0,Branca Hoppers,True,426,1,776.0,F,74,S,Branca,Hoppers,1,Earth,chunk1
0440_01,False,TRAPPIST-1e,38,False,1030.0,1347.0,197.0,3.0,0.0,Supce Gre,True,440,1,2577.0,D,14,P,Supce,Gre,1,Mars,chunk1
0443_01,False,TRAPPIST-1e,50,False,0.0,0.0,0.0,0.0,0.0,Beeres Erpie,True,443,1,0.0,E,24,S,Beeres,Erpie,1,Mars,chunk1
0450_01,False,PSO J318.5-22,32,False,1.0,0.0,858.0,0.0,689.0,Bobara Mallerez,True,450,1,1548.0,F,82,S,Bobara,Mallerez,1,Earth,chunk1
0451_01,True,55 Cancri e,33,False,0.0,0.0,0.0,0.0,0.0,Eltares Witive,True,451,1,0.0,C,17,S,Eltares,Witive,1,Europa,chunk1
0455_01,False,TRAPPIST-1e,30,False,0.0,870.0,67.0,1.0,461.0,Winork Aiming,True,455,1,1399.0,D,16,P,Winork,Aiming,1,Europa,chunk1
0464_01,True,TRAPPIST-1e,28,False,0.0,0.0,0.0,0.0,0.0,Dwindy Emenez,True,464,1,0.0,G,68,S,Dwindy,Emenez,1,Earth,chunk1
0467_01,True,TRAPPIST-1e,22,False,0.0,0.0,0.0,0.0,0.0,Gonut Keen,True,467,1,0.0,D,17,P,Gonut,Keen,4,Mars,chunk1
0467_02,True,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Cings Keen,True,467,2,0.0,D,17,P,Cings,Keen,4,Mars,chunk1
0467_03,True,55 Cancri e,37,False,0.0,0.0,0.0,0.0,0.0,Crunch Keen,True,467,3,0.0,D,17,P,Crunch,Keen,4,Mars,chunk1
0467_04,False,TRAPPIST-1e,59,False,53.0,0.0,2736.0,0.0,0.0,Choney Keen,True,467,4,2789.0,D,17,P,Choney,Keen,4,Mars,chunk1
0469_01,False,TRAPPIST-1e,31,False,0.0,2522.0,0.0,0.0,2756.0,Zanino Femoused,True,469,1,5278.0,C,18,S,Zanino,Femoused,1,Europa,chunk1
0473_01,False,TRAPPIST-1e,25,False,246.0,0.0,541.0,0.0,16.0,Randa Sweett,True,473,1,803.0,F,102,P,Randa,Sweett,1,Earth,chunk1
0478_01,False,TRAPPIST-1e,38,False,8.0,147.0,0.0,7668.0,46.0,Gimph Mallisly,True,478,1,7869.0,C,14,P,Gimph,Mallisly,2,Europa,chunk1
0478_02,True,55 Cancri e,37,False,0.0,0.0,0.0,0.0,0.0,Aldun Mallisly,True,478,2,0.0,C,14,P,Aldun,Mallisly,2,Europa,chunk1
0479_01,True,55 Cancri e,44,False,0.0,0.0,0.0,0.0,0.0,Merabik Trovetert,True,479,1,0.0,B,16,S,Merabik,Trovetert,1,Europa,chunk1
0483_01,True,TRAPPIST-1e,28,False,0.0,0.0,0.0,0.0,0.0,Caphact Flutorly,True,483,1,0.0,D,18,P,Caphact,Flutorly,2,Europa,chunk1
0483_02,False,TRAPPIST-1e,45,False,0.0,0.0,0.0,0.0,0.0,Alatik Flutorly,True,483,2,0.0,D,18,P,Alatik,Flutorly,2,Europa,chunk1
0484_01,True,55 Cancri e,53,False,0.0,0.0,0.0,0.0,0.0,Eles Hotty,True,484,1,0.0,F,104,P,Eles,Hotty,1,Mars,chunk1
0486_01,False,55 Cancri e,21,False,0.0,0.0,687.0,0.0,21.0,Wallyn Gletonerson,True,486,1,708.0,G,75,P,Wallyn,Gletonerson,1,Earth,chunk1
0489_01,True,TRAPPIST-1e,33,False,0.0,0.0,0.0,0.0,0.0,Fal Knike,True,489,1,0.0,E,31,P,Fal,Knike,2,Mars,chunk1
0489_02,True,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Rios Knike,True,489,2,0.0,F,105,P,Rios,Knike,2,Mars,chunk1
0491_01,False,PSO J318.5-22,37,False,0.0,0.0,1022.0,15.0,0.0,Len Cobson,True,491,1,1037.0,F,106,P,Len,Cobson,1,Earth,chunk1
0492_01,False,TRAPPIST-1e,34,False,648.0,0.0,371.0,38.0,0.0,Eggies Pate,True,492,1,1057.0,D,17,S,Eggies,Pate,1,Mars,chunk1
0493_01,True,TRAPPIST-1e,46,False,0.0,0.0,0.0,0.0,0.0,,True,493,1,0.0,G,72,S,,,1,Earth,chunk1
0494_01,True,55 Cancri e,18,False,0.0,0.0,0.0,0.0,0.0,Mizark Ereatible,True,494,1,0.0,C,15,P,Mizark,Ereatible,2,Europa,chunk1
0494_02,False,TRAPPIST-1e,19,False,1.0,1378.0,63.0,163.0,659.0,Weznif Ereatible,True,494,2,2264.0,C,15,P,Weznif,Ereatible,2,Europa,chunk1
0495_01,True,TRAPPIST-1e,4,False,0.0,0.0,0.0,0.0,0.0,Nelly Richan,True,495,1,0.0,G,73,S,Nelly,Richan,6,Earth,chunk1
0495_02,True,TRAPPIST-1e,0,False,0.0,0.0,0.0,0.0,0.0,Monard Richan,True,495,2,0.0,G,73,S,Monard,Richan,6,Earth,chunk1
0495_03,True,TRAPPIST-1e,12,False,0.0,0.0,0.0,0.0,0.0,Etha Richan,True,495,3,0.0,G,73,S,Etha,Richan,6,Earth,chunk1
0495_04,False,TRAPPIST-1e,7,False,0.0,0.0,0.0,0.0,0.0,Bonyam Richan,True,495,4,0.0,G,73,S,Bonyam,Richan,6,Earth,chunk1
0495_05,False,TRAPPIST-1e,34,False,1729.0,17.0,0.0,0.0,1298.0,Ellena Richan,True,495,5,3044.0,G,73,S,Ellena,Richan,6,Earth,chunk1
0495_06,False,TRAPPIST-1e,10,False,0.0,0.0,0.0,0.0,0.0,Man Richan,True,495,6,0.0,G,73,S,Man,Richan,6,Earth,chunk1
0496_01,False,55 Cancri e,0,False,0.0,0.0,0.0,0.0,0.0,Belix Kennetty,True,496,1,0.0,G,77,P,Belix,Kennetty,2,Earth,chunk1
0496_02,True,PSO J318.5-22,14,False,0.0,0.0,0.0,0.0,0.0,Ianna Kennetty,True,496,2,0.0,G,77,P,Ianna,Kennetty,2,Earth,chunk1
0497_01,True,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Muebix Mepie,True,497,1,0.0,F,107,P,Muebix,Mepie,1,Mars,chunk1
0505_01,False,TRAPPIST-1e,21,False,15.0,345.0,18.0,486.0,0.0,Paulah Reenez,True,505,1,864.0,F,108,P,Paulah,Reenez,1,Earth,chunk1
0508_01,False,55 Cancri e,37,False,4105.0,2081.0,1.0,118.0,446.0,Elerops Cassiding,True,508,1,6751.0,D,20,P,Elerops,Cassiding,1,Europa,chunk1
0509_01,True,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Alfrey Ewins,True,509,1,0.0,G,160,P,Alfrey,Ewins,1,Earth,chunk1
0511_01,False,TRAPPIST-1e,17,False,441.0,0.0,131.0,315.0,5.0,Jaye Noelan,True,511,1,892.0,G,76,S,Jaye,Noelan,1,Earth,chunk1
0514_01,True,TRAPPIST-1e,17,False,0.0,0.0,0.0,0.0,0.0,Erie Tersony,True,514,1,0.0,G,79,P,Erie,Tersony,1,Earth,chunk1
0524_01,False,TRAPPIST-1e,35,False,0.0,6442.0,672.0,238.0,60.0,Tabius Frogauded,True,524,1,7412.0,T,0,S,Tabius,Frogauded,1,Europa,chunk1
0526_01,True,TRAPPIST-1e,34,False,0.0,0.0,0.0,0.0,0.0,Elody Daughessey,True,526,1,0.0,G,80,P,Elody,Daughessey,1,Earth,chunk1
0530_01,False,TRAPPIST-1e,17,False,760.0,752.0,0.0,16.0,2471.0,Jihalla Embleng,True,530,1,3999.0,B,21,S,Jihalla,Embleng,3,Europa,chunk1
0530_02,False,55 Cancri e,39,False,0.0,547.0,0.0,1121.0,4641.0,Geonkaa Embleng,True,530,2,6309.0,B,21,S,Geonkaa,Embleng,3,Europa,chunk1
0530_03,True,55 Cancri e,56,False,0.0,0.0,0.0,0.0,0.0,Unukat Embleng,True,530,3,0.0,B,21,S,Unukat,Embleng,3,Europa,chunk1
0532_01,False,55 Cancri e,35,False,3424.0,20.0,0.0,442.0,1130.0,Quarkib Groughty,True,532,1,5016.0,B,22,S,Quarkib,Groughty,2,Europa,chunk1
0532_02,True,TRAPPIST-1e,17,False,0.0,0.0,0.0,0.0,0.0,Rasalm Groughty,True,532,2,0.0,B,22,S,Rasalm,Groughty,2,Europa,chunk1
0535_01,False,PSO J318.5-22,29,False,0.0,0.0,288.0,395.0,0.0,Adria Mcneiley,True,535,1,683.0,E,34,S,Adria,Mcneiley,1,Earth,chunk1
0536_01,False,TRAPPIST-1e,15,False,4922.0,0.0,2427.0,0.0,0.0,Pid Vloaf,True,536,1,7349.0,F,94,S,Pid,Vloaf,2,Mars,chunk1
0536_02,False,TRAPPIST-1e,37,False,1063.0,133.0,99.0,2.0,0.0,Blues Vloaf,True,536,2,1297.0,E,35,S,Blues,Vloaf,2,Mars,chunk1
0541_01,True,TRAPPIST-1e,36,False,0.0,0.0,0.0,0.0,0.0,Jabbab Dident,True,541,1,0.0,B,23,S,Jabbab,Dident,1,Europa,chunk1
0543_01,True,TRAPPIST-1e,36,False,0.0,0.0,0.0,0.0,0.0,Yolas Pooley,True,543,1,0.0,G,85,P,Yolas,Pooley,1,Earth,chunk1
0544_01,False,TRAPPIST-1e,18,False,4.0,9352.0,0.0,10.0,46.0,Lesaton Healist,True,544,1,9412.0,C,20,S,Lesaton,Healist,1,Europa,chunk1
0554_01,False,TRAPPIST-1e,61,False,2221.0,0.0,0.0,1.0,0.0,Chars Fone,True,554,1,2222.0,F,112,P,Chars,Fone,1,Mars,chunk1
0557_01,True,TRAPPIST-1e,45,False,0.0,0.0,0.0,0.0,0.0,Caks Spie,True,557,1,0.0,F,113,P,Caks,Spie,2,Mars,chunk1
0557_02,True,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Mall Spie,True,557,2,0.0,F,113,P,Mall,Spie,2,Mars,chunk1
0558_01,False,TRAPPIST-1e,65,False,0.0,804.0,0.0,0.0,0.0,Julion Llonovancis,True,558,1,804.0,F,101,S,Julion,Llonovancis,1,Earth,chunk1
0562_01,False,TRAPPIST-1e,27,False,286.0,0.0,1023.0,0.0,0.0,Bases Shcad,True,562,1,1309.0,F,104,S,Bases,Shcad,2,Mars,chunk1
0562_02,True,TRAPPIST-1e,13,False,0.0,0.0,0.0,0.0,0.0,Sex Shcad,True,562,2,0.0,F,104,S,Sex,Shcad,2,Mars,chunk1
0574_01,False,TRAPPIST-1e,32,False,2543.0,1.0,55.0,0.0,0.0,Mele Sha,True,574,1,2599.0,G,160,P,Mele,Sha,1,Mars,chunk1
0578_01,True,TRAPPIST-1e,17,False,0.0,0.0,0.0,0.0,0.0,Dont Hoppers,True,578,1,0.0,G,84,S,Dont,Hoppers,2,Earth,chunk1
0578_02,False,TRAPPIST-1e,44,False,0.0,0.0,0.0,0.0,0.0,Nance Hoppers,True,578,2,0.0,G,84,S,Nance,Hoppers,2,Earth,chunk1
0584_01,True,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Charry Hortis,True,584,1,0.0,G,88,P,Charry,Hortis,2,Earth,chunk1
0584_02,False,TRAPPIST-1e,16,False,0.0,379.0,0.0,2488.0,1.0,Caseya Hortis,True,584,2,2868.0,F,119,P,Caseya,Hortis,2,Earth,chunk1
0592_01,False,TRAPPIST-1e,41,False,0.0,1032.0,0.0,0.0,32.0,Juane Bakerson,True,592,1,1064.0,F,122,P,Juane,Bakerson,1,Earth,chunk1
0595_01,True,TRAPPIST-1e,40,False,0.0,0.0,0.0,0.0,0.0,Royce Yatters,True,595,1,0.0,G,88,S,Royce,Yatters,1,Earth,chunk1
0601_01,False,TRAPPIST-1e,16,False,0.0,492.0,0.0,0.0,0.0,Gracy Warrison,True,601,1,492.0,G,92,P,Gracy,Warrison,1,Earth,chunk1
0604_01,False,TRAPPIST-1e,17,False,0.0,24.0,673.0,0.0,0.0,Loisey Meltonway,True,604,1,697.0,F,127,P,Loisey,Meltonway,1,Earth,chunk1
0605_01,False,TRAPPIST-1e,40,False,5.0,0.0,3.0,447.0,424.0,Brank Romason,True,605,1,879.0,F,110,S,Brank,Romason,1,Earth,chunk1
0606_01,True,PSO J318.5-22,37,False,0.0,0.0,0.0,0.0,0.0,Elly Masquez,True,606,1,0.0,G,93,P,Elly,Masquez,1,Earth,chunk1
0613_01,True,TRAPPIST-1e,53,False,0.0,0.0,0.0,0.0,0.0,Auvan Stubtlarle,True,613,1,0.0,B,26,P,Auvan,Stubtlarle,2,Europa,chunk1
0613_02,True,TRAPPIST-1e,42,False,0.0,0.0,0.0,0.0,0.0,Tetra Stubtlarle,True,613,2,0.0,B,26,P,Tetra,Stubtlarle,2,Europa,chunk1
0616_01,False,TRAPPIST-1e,31,False,0.0,428.0,0.0,1154.0,1025.0,Arkaban Spriney,True,616,1,2607.0,E,40,S,Arkaban,Spriney,1,Earth,chunk1
0617_01,False,TRAPPIST-1e,18,False,1644.0,430.0,158.0,0.0,0.0,Choney Perta,True,617,1,2232.0,F,130,P,Choney,Perta,1,Mars,chunk1
0620_01,False,TRAPPIST-1e,51,True,755.0,6.0,284.0,102.0,0.0,All Derte,True,620,1,1147.0,F,132,P,All,Derte,3,Mars,chunk1
0620_02,False,TRAPPIST-1e,20,False,0.0,0.0,1281.0,8.0,0.0,Frunad Derte,True,620,2,1289.0,F,132,P,Frunad,Derte,3,Mars,chunk1
0620_03,False,55 Cancri e,19,False,0.0,0.0,1435.0,15.0,0.0,Gibers Derte,True,620,3,1450.0,F,132,P,Gibers,Derte,3,Mars,chunk1
0621_01,False,TRAPPIST-1e,22,False,499.0,46.0,174.0,61.0,7.0,Calvia Spentley,True,621,1,787.0,E,41,S,Calvia,Spentley,1,Earth,chunk1
0622_01,False,55 Cancri e,41,False,0.0,1528.0,11.0,10243.0,17.0,Alram Contery,True,622,1,11799.0,B,27,P,Alram,Contery,1,Europa,chunk1
0624_01,False,TRAPPIST-1e,28,False,0.0,1048.0,1469.0,0.0,22.0,Spurin Cisorter,True,624,1,2539.0,E,42,S,Spurin,Cisorter,1,Europa,chunk1
0625_01,True,55 Cancri e,0,False,0.0,0.0,0.0,0.0,0.0,Trise Perie,True,625,1,0.0,F,111,S,Trise,Perie,3,Mars,chunk1
0625_02,True,TRAPPIST-1e,42,False,0.0,0.0,0.0,0.0,0.0,,True,625,2,0.0,F,111,S,,,3,Mars,chunk1
0625_03,True,55 Cancri e,20,False,0.0,0.0,0.0,0.0,0.0,Flats Perie,True,625,3,0.0,F,111,S,Flats,Perie,3,Mars,chunk1
0626_01,True,55 Cancri e,25,False,0.0,0.0,0.0,0.0,0.0,Aludram Impress,True,626,1,0.0,B,24,S,Aludram,Impress,3,Europa,chunk1
0626_02,True,TRAPPIST-1e,22,False,0.0,0.0,0.0,0.0,0.0,Dyonon Emoted,True,626,2,0.0,B,24,S,Dyonon,Emoted,3,Europa,chunk1
0626_03,False,TRAPPIST-1e,25,True,30.0,5718.0,0.0,0.0,1385.0,Askedus Emoted,True,626,3,7133.0,D,21,S,Askedus,Emoted,3,Europa,chunk1
0627_01,False,TRAPPIST-1e,45,False,0.0,0.0,1057.0,0.0,0.0,Pil Bake,True,627,1,1057.0,D,22,S,Pil,Bake,1,Mars,chunk1
0632_01,False,TRAPPIST-1e,19,False,0.0,77.0,0.0,532.0,256.0,Idary Hebernandry,True,632,1,865.0,F,134,P,Idary,Hebernandry,3,Earth,chunk1
0632_02,False,PSO J318.5-22,16,False,72.0,4.0,1456.0,0.0,0.0,Lilly Hebernandry,True,632,2,1532.0,E,37,P,Lilly,Hebernandry,3,Earth,chunk1
0632_03,True,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Terald Hebernandry,True,632,3,0.0,G,97,P,Terald,Hebernandry,3,Earth,chunk1
0640_01,True,TRAPPIST-1e,38,False,0.0,0.0,0.0,0.0,0.0,Suhelik Dedinder,True,640,1,0.0,D,26,P,Suhelik,Dedinder,2,Europa,chunk1
0640_02,True,55 Cancri e,27,False,0.0,0.0,0.0,0.0,0.0,Tope Dedinder,True,640,2,0.0,D,26,P,Tope,Dedinder,2,Europa,chunk1
0648_01,False,55 Cancri e,36,False,748.0,0.0,222.0,0.0,0.0,Phams Colte,True,648,1,970.0,D,27,P,Phams,Colte,2,Mars,chunk1
0648_02,False,TRAPPIST-1e,21,False,1045.0,90.0,1110.0,333.0,0.0,Possh Colte,True,648,2,2578.0,D,27,P,Possh,Colte,2,Mars,chunk1
0649_01,False,TRAPPIST-1e,1,False,0.0,0.0,0.0,0.0,0.0,Andary Clean,True,649,1,0.0,G,99,P,Andary,Clean,1,Earth,chunk1
0651_01,True,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Terons Lendly,True,651,1,0.0,D,28,P,Terons,Lendly,1,Europa,chunk1
0652_01,True,PSO J318.5-22,3,False,0.0,0.0,0.0,0.0,0.0,Natald Ashipson,True,652,1,0.0,G,96,S,Natald,Ashipson,5,Earth,chunk1
0652_02,False,TRAPPIST-1e,7,False,0.0,0.0,0.0,0.0,0.0,Marace Ashipson,True,652,2,0.0,G,96,S,Marace,Ashipson,5,Earth,chunk1
0652_03,False,TRAPPIST-1e,0,False,0.0,0.0,0.0,0.0,0.0,Analdy Ashipson,True,652,3,0.0,G,96,S,Analdy,Ashipson,5,Earth,chunk1
0652_04,False,TRAPPIST-1e,32,False,632.0,0.0,0.0,2.0,0.0,Mara Ashipson,True,652,4,634.0,F,116,S,Mara,Ashipson,5,Earth,chunk1
0652_05,False,55 Cancri e,5,False,0.0,0.0,0.0,0.0,0.0,Eila Ashipson,True,652,5,0.0,G,96,S,Eila,Ashipson,5,Earth,chunk1
0654_01,False,TRAPPIST-1e,79,False,0.0,0.0,881.0,7.0,0.0,Tance Coley,True,654,1,888.0,G,100,P,Tance,Coley,1,Earth,chunk1
0662_01,False,TRAPPIST-1e,19,False,0.0,0.0,691.0,0.0,57.0,Marice Mcgowaymond,True,662,1,748.0,F,139,P,Marice,Mcgowaymond,1,Earth,chunk1
0666_01,True,TRAPPIST-1e,30,False,0.0,0.0,0.0,0.0,0.0,Willy Antoshipson,True,666,1,0.0,G,100,S,Willy,Antoshipson,2,Earth,chunk1
0666_02,False,TRAPPIST-1e,13,False,1.0,875.0,0.0,0.0,0.0,Weney Antoshipson,True,666,2,876.0,F,119,S,Weney,Antoshipson,2,Earth,chunk1
0667_01,False,TRAPPIST-1e,53,False,596.0,0.0,1608.0,505.0,0.0,Errohs Terry,True,667,1,2709.0,D,29,P,Errohs,Terry,1,Mars,chunk1
0670_01,False,TRAPPIST-1e,40,False,710.0,379.0,264.0,0.0,5.0,Cocowl Pure,True,670,1,1358.0,E,40,P,Cocowl,Pure,2,Mars,chunk1
0670_02,False,TRAPPIST-1e,32,False,1279.0,0.0,20.0,0.0,0.0,Sumpix Pure,True,670,2,1299.0,E,40,P,Sumpix,Pure,2,Mars,chunk1
0673_01,True,55 Cancri e,31,False,0.0,0.0,0.0,0.0,0.0,Jeanna Cookson,True,673,1,0.0,G,104,P,Jeanna,Cookson,1,Earth,chunk1
0675_01,False,TRAPPIST-1e,63,False,13.0,1415.0,0.0,170.0,21.0,Vanney Buckentry,True,675,1,1619.0,E,47,S,Vanney,Buckentry,1,Earth,chunk1
0676_01,False,TRAPPIST-1e,18,False,0.0,0.0,54.0,0.0,0.0,,True,676,1,54.0,F,120,S,,,1,Mars,chunk1
0681_01,True,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Stanya Pacerty,True,681,1,0.0,G,106,P,Stanya,Pacerty,1,Earth,chunk1
0692_01,False,TRAPPIST-1e,14,False,9.0,0.0,1790.0,8.0,31.0,Almara Hallahaney,True,692,1,1838.0,F,124,S,Almara,Hallahaney,1,Earth,chunk1
0694_01,True,PSO J318.5-22,41,False,0.0,0.0,0.0,0.0,0.0,Stelly Hurchrisong,True,694,1,0.0,G,105,S,Stelly,Hurchrisong,1,Earth,chunk1
0695_01,True,55 Cancri e,40,False,0.0,0.0,0.0,0.0,0.0,Benda Chroeders,True,695,1,0.0,G,106,S,Benda,Chroeders,1,Earth,chunk1
0698_01,False,TRAPPIST-1e,58,False,0.0,0.0,46.0,755.0,0.0,Fery Prickmantes,True,698,1,801.0,F,125,S,Fery,Prickmantes,1,Earth,chunk1
0700_01,False,TRAPPIST-1e,22,False,0.0,65.0,221.0,5.0,304.0,Garion Gardsondez,True,700,1,595.0,F,148,P,Garion,Gardsondez,1,Earth,chunk1
0706_01,True,55 Cancri e,13,False,0.0,0.0,0.0,0.0,0.0,Roydo Kirks,True,706,1,0.0,G,108,P,Roydo,Kirks,1,Earth,chunk1
0708_01,True,TRAPPIST-1e,16,False,0.0,0.0,0.0,0.0,0.0,Diph Obnoftle,True,708,1,0.0,B,29,P,Diph,Obnoftle,2,Europa,chunk1
0708_02,True,55 Cancri e,13,False,0.0,0.0,0.0,0.0,0.0,Kabens Pronfraked,True,708,2,0.0,B,29,P,Kabens,Pronfraked,2,Europa,chunk1
0711_01,False,TRAPPIST-1e,15,False,1344.0,0.0,1020.0,0.0,1.0,Want Batte,True,711,1,2365.0,F,128,S,Want,Batte,1,Mars,chunk1
0716_01,False,TRAPPIST-1e,42,False,466.0,0.0,583.0,0.0,0.0,Booss Tike,True,716,1,1049.0,E,51,S,Booss,Tike,1,Mars,chunk1
0717_01,True,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Jihoton Panspic,True,717,1,0.0,B,31,P,Jihoton,Panspic,7,Europa,chunk1
0717_02,False,55 Cancri e,19,False,0.0,1502.0,1.0,874.0,437.0,Dyonevi Panspic,True,717,2,2814.0,B,31,P,Dyonevi,Panspic,7,Europa,chunk1
0717_03,True,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Nesch Panspic,True,717,3,0.0,B,31,P,Nesch,Panspic,7,Europa,chunk1
0717_04,True,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Hekab Bewarsecal,True,717,4,0.0,B,31,P,Hekab,Bewarsecal,7,Europa,chunk1
0717_05,False,TRAPPIST-1e,15,False,0.0,437.0,0.0,2.0,4679.0,Hassias Panspic,True,717,5,5118.0,B,31,P,Hassias,Panspic,7,Europa,chunk1
0717_06,False,TRAPPIST-1e,38,False,1.0,2352.0,1604.0,66.0,2583.0,Dscheat Panspic,True,717,6,6606.0,B,31,P,Dscheat,Panspic,7,Europa,chunk1
0717_07,True,55 Cancri e,49,False,0.0,0.0,0.0,0.0,0.0,Batomam Panspic,True,717,7,0.0,B,31,P,Batomam,Panspic,7,Europa,chunk1
