,PassengerId,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,passenger_group,passenger_number_in_group,total_luxury_amenities,deck,num,side,first name,last name,HomePlanet
6173,6514_02,False,B/251/S,TRAPPIST-1e,42,False,0.0,0.0,0.0,0.0,0.0,Gravior Stersetery,False,6514,2,17160.0,B,251,S,Gravior,Stersetery,Europa
6174,6517_01,False,F/1350/P,PSO J318.5-22,32,False,0.0,0.0,0.0,0.0,0.0,Warry Bertiz,False,6517,1,827.0,F,1350,P,Warry,Bertiz,Earth
6175,6520_01,False,G/1060/S,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,0.0,Erie Horndley,False,6520,1,1792.0,G,1060,S,Erie,Horndley,Earth
6176,6522_01,False,F/1245/S,55 Cancri e,20,False,0.0,0.0,0.0,0.0,0.0,Breney Garden,True,6522,1,717.0,F,1245,S,Breney,Garden,Earth
6177,6523_01,True,F/1246/S,PSO J318.5-22,20,False,0.0,0.0,0.0,0.0,0.0,Derine Bardina,True,6523,1,0.0,F,1246,S,Derine,Bardina,Earth
6178,6525_01,False,F/1248/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Neila Cardners,False,6525,1,2152.0,F,1248,S,Neila,Cardners,Earth
6179,6525_02,True,G/1061/S,PSO J318.5-22,32,False,0.0,0.0,0.0,0.0,0.0,Mistie Cardners,True,6525,2,0.0,G,1061,S,Mistie,Cardners,Earth
6180,6525_03,True,G/1061/S,TRAPPIST-1e,16,False,0.0,0.0,0.0,0.0,0.0,Raceky Cardners,True,6525,3,0.0,G,1061,S,Raceky,Cardners,Earth
6181,6526_01,True,G/1056/P,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Raulia Larks,True,6526,1,0.0,G,1056,P,Raulia,Larks,Earth
6182,6526_02,False,G/1056/P,55 Cancri e,12,False,0.0,0.0,0.0,0.0,0.0,Robina Larks,False,6526,2,0.0,G,1056,P,Robina,Larks,Earth
6183,6529_01,True,G/1063/S,PSO J318.5-22,21,False,0.0,0.0,0.0,0.0,0.0,Davis Williotters,True,6529,1,0.0,G,1063,S,Davis,Williotters,Earth
6184,6530_01,False,E/436/S,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Neysma Bun,False,6530,1,1297.0,E,436,S,Neysma,Bun,Mars
6185,6531_01,True,G/1064/S,55 Cancri e,18,False,0.0,0.0,0.0,0.0,0.0,Rena Hineyley,True,6531,1,0.0,G,1064,S,Rena,Hineyley,Earth
6186,6535_01,False,E/415/P,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Powl Cread,False,6535,1,954.0,E,415,P,Powl,Cread,Mars
6187,6539_01,False,C/242/S,TRAPPIST-1e,44,False,0.0,0.0,0.0,0.0,0.0,Diskeh Hednigic,False,6539,1,5976.0,C,242,S,Diskeh,Hednigic,Europa
6188,6540_01,False,G/1059/P,TRAPPIST-1e,13,False,0.0,0.0,0.0,0.0,0.0,Fany Cleminglas,True,6540,1,679.0,G,1059,P,Fany,Cleminglas,Earth
6189,6541_01,False,F/1356/P,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Monah Lowelliott,False,6541,1,717.0,F,1356,P,Monah,Lowelliott,Earth
6190,6544_01,False,C/243/S,TRAPPIST-1e,37,False,0.0,0.0,0.0,0.0,0.0,Taura Pumpeshaft,True,6544,1,7138.0,C,243,S,Taura,Pumpeshaft,Europa
6191,6545_01,False,F/1250/S,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Bony Shieldson,True,6545,1,2629.0,F,1250,S,Bony,Shieldson,Earth
6192,6546_01,False,G/1060/P,TRAPPIST-1e,34,False,0.0,0.0,0.0,0.0,0.0,Bretty Pottonalden,False,6546,1,394.0,G,1060,P,Bretty,Pottonalden,Earth
6193,6547_01,False,F/1358/P,55 Cancri e,21,False,0.0,0.0,0.0,0.0,0.0,Ale Pert,False,6547,1,1171.0,F,1358,P,Ale,Pert,Mars
6194,6548_01,False,G/1065/S,TRAPPIST-1e,38,False,0.0,0.0,0.0,0.0,0.0,Stanya Kellyons,True,6548,1,1434.0,G,1065,S,Stanya,Kellyons,Earth
6195,6549_01,False,F/1251/S,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Eclass Flate,False,6549,1,2093.0,F,1251,S,Eclass,Flate,Mars
6196,6549_02,False,D/198/S,TRAPPIST-1e,61,False,0.0,0.0,0.0,0.0,0.0,Llat Flate,False,6549,2,1723.0,D,198,S,Llat,Flate,Mars
6197,6552_01,False,G/1061/P,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Fayey Webstenson,False,6552,1,809.0,G,1061,P,Fayey,Webstenson,Earth
6198,6553_01,False,F/1360/P,PSO J318.5-22,39,False,0.0,0.0,0.0,0.0,0.0,Bel Phillis,False,6553,1,744.0,F,1360,P,Bel,Phillis,Earth
6199,6556_01,True,F/1362/P,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Nes Gine,True,6556,1,0.0,F,1362,P,Nes,Gine,Mars
6200,6556_02,True,F/1362/P,55 Cancri e,68,False,0.0,0.0,0.0,0.0,0.0,Morms Gine,True,6556,2,0.0,F,1362,P,Morms,Gine,Mars
6201,6557_01,False,E/417/P,55 Cancri e,38,False,0.0,0.0,0.0,0.0,0.0,Batares Airdring,False,6557,1,5594.0,E,417,P,Batares,Airdring,Europa
6202,6558_01,False,F/1363/P,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Philda Cleminglas,True,6558,1,793.0,F,1363,P,Philda,Cleminglas,Earth
6203,6560_01,False,F/1253/S,TRAPPIST-1e,41,False,0.0,0.0,0.0,0.0,0.0,Rhonya Reynoldez,True,6560,1,732.0,F,1253,S,Rhonya,Reynoldez,Earth
6204,6561_01,False,B/253/S,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Aldeba Ainserfle,False,6561,1,13305.0,B,253,S,Aldeba,Ainserfle,Europa
6205,6561_02,False,B/253/S,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Zavior Ainserfle,True,6561,2,0.0,B,253,S,Zavior,Ainserfle,Europa
6206,6562_01,False,F/1364/P,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Beathy Stephendsey,False,6562,1,868.0,F,1364,P,Beathy,Stephendsey,Earth
6207,6563_01,False,F/1254/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Stenny Gainney,True,6563,1,1319.0,F,1254,S,Stenny,Gainney,Earth
6208,6563_02,False,G/1067/S,TRAPPIST-1e,30,False,0.0,0.0,0.0,0.0,0.0,Juanna Gainney,False,6563,2,908.0,G,1067,S,Juanna,Gainney,Earth
6209,6565_01,False,E/437/S,TRAPPIST-1e,40,False,0.0,0.0,0.0,0.0,0.0,Lakes Emead,False,6565,1,2107.0,E,437,S,Lakes,Emead,Mars
6210,6565_02,False,F/1255/S,TRAPPIST-1e,59,False,0.0,0.0,0.0,0.0,0.0,Wors Emead,False,6565,2,1657.0,F,1255,S,Wors,Emead,Mars
6211,6567_01,True,G/1063/P,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Maryne Buchansen,False,6567,1,0.0,G,1063,P,Maryne,Buchansen,Earth
6212,6567_02,False,F/1365/P,TRAPPIST-1e,41,False,0.0,0.0,0.0,0.0,0.0,Guadae Buchansen,False,6567,2,898.0,F,1365,P,Guadae,Buchansen,Earth
6213,6568_01,False,F/1366/P,55 Cancri e,36,False,0.0,0.0,0.0,0.0,0.0,Ianya Jacostaney,False,6568,1,695.0,F,1366,P,Ianya,Jacostaney,Earth
6214,6569_01,True,G/1064/P,55 Cancri e,58,False,0.0,0.0,0.0,0.0,0.0,Loisey Slatessen,True,6569,1,0.0,G,1064,P,Loisey,Slatessen,Earth
6215,6570_01,False,G/1068/S,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Shard Brightez,False,6570,1,908.0,G,1068,S,Shard,Brightez,Earth
6216,6572_01,False,F/1256/S,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Geney Rothewson,False,6572,1,644.0,F,1256,S,Geney,Rothewson,Earth
6217,6573_01,False,F/1257/S,TRAPPIST-1e,50,False,0.0,0.0,0.0,0.0,0.0,Emilla Mosepherry,True,6573,1,902.0,F,1257,S,Emilla,Mosepherry,Earth
6218,6574_01,False,A/65/P,TRAPPIST-1e,22,False,0.0,0.0,0.0,0.0,0.0,Nasliak Covetive,False,6574,1,4167.0,A,65,P,Nasliak,Covetive,Europa
6219,6578_01,True,E/438/S,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,Weres Chcak,False,6578,1,0.0,E,438,S,Weres,Chcak,Mars
6220,6578_02,True,F/1259/S,TRAPPIST-1e,16,False,0.0,0.0,0.0,0.0,0.0,Guits Stre,True,6578,2,0.0,F,1259,S,Guits,Stre,Mars
6221,6580_01,False,G/1066/P,TRAPPIST-1e,56,False,0.0,0.0,0.0,0.0,0.0,Benry Peterstarks,False,6580,1,784.0,G,1066,P,Benry,Peterstarks,Earth
6222,6582_01,False,A/66/P,55 Cancri e,25,False,0.0,0.0,0.0,0.0,0.0,Sitron Platch,False,6582,1,2200.0,A,66,P,Sitron,Platch,Europa
6223,6583_01,False,B/254/S,TRAPPIST-1e,13,False,0.0,0.0,0.0,0.0,0.0,Charda Sunlove,True,6583,1,12439.0,B,254,S,Charda,Sunlove,Europa
6224,6583_02,False,B/254/S,55 Cancri e,53,False,0.0,0.0,0.0,0.0,0.0,Zinon Asivetfuel,True,6583,2,3776.0,B,254,S,Zinon,Asivetfuel,Europa
6225,6585_01,True,G/1071/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Becca Hornettoney,True,6585,1,0.0,G,1071,S,Becca,Hornettoney,Earth
6226,6585_02,False,F/1260/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Raque Hornettoney,True,6585,2,2105.0,F,1260,S,Raque,Hornettoney,Earth
6227,6588_01,False,G/1073/S,TRAPPIST-1e,38,False,0.0,0.0,0.0,0.0,0.0,Denne Moodsey,True,6588,1,442.0,G,1073,S,Denne,Moodsey,Earth
6228,6588_02,True,G/1073/S,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Annon Moodsey,True,6588,2,0.0,G,1073,S,Annon,Moodsey,Earth
6229,6590_01,True,B/217/P,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Gollux Nifficaus,False,6590,1,0.0,B,217,P,Gollux,Nifficaus,Europa
6230,6590_02,False,B/217/P,TRAPPIST-1e,56,False,0.0,0.0,0.0,0.0,0.0,Arkar Nifficaus,True,6590,2,17651.0,B,217,P,Arkar,Nifficaus,Europa
6231,6591_01,False,F/1261/S,TRAPPIST-1e,47,False,0.0,0.0,0.0,0.0,0.0,Willy Mcfarleys,False,6591,1,1528.0,F,1261,S,Willy,Mcfarleys,Earth
6232,6592_01,True,F/1262/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Ranutz Meate,True,6592,1,0.0,F,1262,S,Ranutz,Meate,Mars
6233,6593_01,False,F/1370/P,PSO J318.5-22,27,False,0.0,0.0,0.0,0.0,0.0,Keitha Matts,True,6593,1,728.0,F,1370,P,Keitha,Matts,Earth
6234,6593_02,False,F/1370/P,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,Scotty Matts,False,6593,2,724.0,F,1370,P,Scotty,Matts,Earth
6235,6594_01,True,G/1067/P,55 Cancri e,34,False,0.0,0.0,0.0,0.0,0.0,Jord Schmondez,True,6594,1,0.0,G,1067,P,Jord,Schmondez,Earth
6236,6595_01,False,G/1074/S,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Tyle Simstravery,True,6595,1,888.0,G,1074,S,Tyle,Simstravery,Earth
6237,6598_01,True,F/1263/S,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Panter Mepie,True,6598,1,0.0,F,1263,S,Panter,Mepie,Mars
6238,6599_01,True,C/245/S,TRAPPIST-1e,49,False,0.0,0.0,0.0,0.0,0.0,Kitak Esseal,True,6599,1,0.0,C,245,S,Kitak,Esseal,Europa
6239,6601_01,False,F/1372/P,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Debora Farrez,False,6601,1,692.0,F,1372,P,Debora,Farrez,Earth
6240,6602_01,False,F/1265/S,TRAPPIST-1e,62,False,0.0,0.0,0.0,0.0,0.0,Davis Cookson,True,6602,1,2796.0,F,1265,S,Davis,Cookson,Earth
6241,6603_01,False,D/208/P,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Beres Conca,True,6603,1,3768.0,D,208,P,Beres,Conca,Mars
6242,6604_01,True,C/205/P,55 Cancri e,42,False,0.0,0.0,0.0,0.0,0.0,Coxaron Unsive,True,6604,1,0.0,C,205,P,Coxaron,Unsive,Europa
6243,6606_01,False,F/1266/S,PSO J318.5-22,25,False,0.0,0.0,0.0,0.0,0.0,Regana Kellyons,False,6606,1,686.0,F,1266,S,Regana,Kellyons,Earth
6244,6608_01,False,F/1374/P,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Brada Rochaserry,False,6608,1,2153.0,F,1374,P,Brada,Rochaserry,Earth
6245,6609_01,True,E/420/P,TRAPPIST-1e,17,False,0.0,0.0,0.0,0.0,0.0,,False,6609,1,0.0,E,420,P,,,Mars
6246,6611_01,False,E/421/P,55 Cancri e,41,False,0.0,0.0,0.0,0.0,0.0,Breney Philloway,True,6611,1,642.0,E,421,P,Breney,Philloway,Earth
6247,6611_02,True,G/1069/P,TRAPPIST-1e,50,False,0.0,0.0,0.0,0.0,0.0,Briany Philloway,False,6611,2,0.0,G,1069,P,Briany,Philloway,Earth
6248,6611_03,False,F/1375/P,PSO J318.5-22,20,False,0.0,0.0,0.0,0.0,0.0,Nelley Philloway,True,6611,3,653.0,F,1375,P,Nelley,Philloway,Earth
6249,6613_01,True,G/1078/S,TRAPPIST-1e,15,False,0.0,0.0,0.0,0.0,0.0,Darry Sawyerson,True,6613,1,0.0,G,1078,S,Darry,Sawyerson,Earth
6250,6614_01,True,F/1268/S,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Naffsh Katte,True,6614,1,0.0,F,1268,S,Naffsh,Katte,Mars
6251,6616_01,False,F/1377/P,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Janita Webstephrey,True,6616,1,2602.0,F,1377,P,Janita,Webstephrey,Earth
6252,6618_01,False,C/246/S,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Alsha Geneltic,True,6618,1,5280.0,C,246,S,Alsha,Geneltic,Europa
6253,6620_01,False,G/1079/S,PSO J318.5-22,22,False,0.0,0.0,0.0,0.0,0.0,Allie Smalls,True,6620,1,606.0,G,1079,S,Allie,Smalls,Earth
6254,6621_01,False,F/1378/P,55 Cancri e,43,False,0.0,0.0,0.0,0.0,0.0,Jilly Summington,True,6621,1,650.0,F,1378,P,Jilly,Summington,Earth
6255,6622_01,False,G/1070/P,55 Cancri e,54,False,0.0,0.0,0.0,0.0,0.0,Coreen Lynnerett,False,6622,1,810.0,G,1070,P,Coreen,Lynnerett,Earth
6256,6622_02,True,G/1070/P,TRAPPIST-1e,15,False,0.0,0.0,0.0,0.0,0.0,Gwendy Lynnerett,True,6622,2,0.0,G,1070,P,Gwendy,Lynnerett,Earth
6257,6623_01,True,B/218/P,55 Cancri e,38,False,0.0,0.0,0.0,0.0,0.0,Saxinon Geraing,True,6623,1,0.0,B,218,P,Saxinon,Geraing,Europa
6258,6624_01,False,G/1071/P,TRAPPIST-1e,44,False,0.0,0.0,0.0,0.0,0.0,Oraryn Prickmantes,False,6624,1,2328.0,G,1071,P,Oraryn,Prickmantes,Earth
6259,6625_01,True,G/1072/P,PSO J318.5-22,34,False,0.0,0.0,0.0,0.0,0.0,Derina Garden,True,6625,1,0.0,G,1072,P,Derina,Garden,Earth
6260,6625_02,False,F/1379/P,55 Cancri e,15,False,0.0,0.0,0.0,0.0,0.0,Hughy Garden,False,6625,2,880.0,F,1379,P,Hughy,Garden,Earth
6261,6626_01,True,G/1073/P,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Herry Farrowns,False,6626,1,0.0,G,1073,P,Herry,Farrowns,Earth
6262,6628_01,False,F/1381/P,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,,False,6628,1,716.0,F,1381,P,,,Earth
6263,6630_01,False,F/1270/S,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,0.0,Valex Singlents,True,6630,1,1050.0,F,1270,S,Valex,Singlents,Earth
6264,6631_01,False,C/208/P,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Etamino Suasharic,False,6631,1,4058.0,C,208,P,Etamino,Suasharic,Europa
6265,6633_01,False,B/255/S,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,Nunkib Motive,True,6633,1,0.0,B,255,S,Nunkib,Motive,Europa
6266,6634_01,True,B/219/P,55 Cancri e,46,False,0.0,0.0,0.0,0.0,0.0,Gorabih Dischod,True,6634,1,0.0,B,219,P,Gorabih,Dischod,Europa
6267,6634_02,True,G/734/S,TRAPPIST-1e,64,False,0.0,0.0,0.0,0.0,0.0,Alasmon Dischod,True,6634,2,0.0,G,734,S,Alasmon,Dischod,Europa
6268,6635_01,False,C/209/P,TRAPPIST-1e,17,False,0.0,0.0,0.0,0.0,0.0,Giebara Entratable,False,6635,1,1624.0,C,209,P,Giebara,Entratable,Europa
6269,6635_02,False,C/209/P,55 Cancri e,45,False,0.0,0.0,0.0,0.0,0.0,Nusakab Entratable,False,6635,2,4193.0,C,209,P,Nusakab,Entratable,Europa
6270,6637_01,False,F/1271/S,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Tibers Sinda,False,6637,1,1228.0,F,1271,S,Tibers,Sinda,Mars
6271,6638_01,True,G/1074/P,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Scotty Hurchez,False,6638,1,0.0,G,1074,P,Scotty,Hurchez,Earth
6272,6639_01,True,G/1075/P,PSO J318.5-22,18,False,0.0,0.0,0.0,0.0,0.0,Nelsie Strony,True,6639,1,0.0,G,1075,P,Nelsie,Strony,Earth
6273,6641_01,True,C/247/S,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,Algork Diateous,True,6641,1,0.0,C,247,S,Algork,Diateous,Europa
6274,6641_02,True,C/247/S,55 Cancri e,39,False,0.0,0.0,0.0,0.0,0.0,Coxak Diateous,True,6641,2,0.0,C,247,S,Coxak,Diateous,Europa
6275,6642_01,True,G/1081/S,TRAPPIST-1e,59,False,0.0,0.0,0.0,0.0,0.0,Andra Cohendright,True,6642,1,0.0,G,1081,S,Andra,Cohendright,Earth
6276,6643_01,False,F/1272/S,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Hughy Foxter,False,6643,1,702.0,F,1272,S,Hughy,Foxter,Earth
6277,6645_01,True,G/1083/S,55 Cancri e,17,False,0.0,0.0,0.0,0.0,0.0,Lanedy Scotterkins,True,6645,1,0.0,G,1083,S,Lanedy,Scotterkins,Earth
6278,6646_01,True,G/1084/S,TRAPPIST-1e,47,False,0.0,0.0,0.0,0.0,0.0,Eduard Campson,True,6646,1,0.0,G,1084,S,Eduard,Campson,Earth
6279,6647_01,False,F/1273/S,PSO J318.5-22,29,False,0.0,0.0,0.0,0.0,0.0,Coreen Hermane,True,6647,1,1532.0,F,1273,S,Coreen,Hermane,Earth
6280,6649_01,False,F/1274/S,TRAPPIST-1e,16,False,0.0,0.0,0.0,0.0,0.0,Andan Wartyson,False,6649,1,265.0,F,1274,S,Andan,Wartyson,Earth
6281,6650_01,False,G/1077/P,TRAPPIST-1e,48,False,0.0,0.0,0.0,0.0,0.0,Joelan Beasleyes,False,6650,1,808.0,G,1077,P,Joelan,Beasleyes,Earth
6282,6652_01,False,G/734/S,PSO J318.5-22,39,False,0.0,0.0,0.0,0.0,0.0,Amyra Hersons,False,6652,1,540.0,G,734,S,Amyra,Hersons,Earth
6283,6654_01,True,G/1086/S,55 Cancri e,28,False,0.0,0.0,0.0,0.0,0.0,Inette Griffince,True,6654,1,0.0,G,1086,S,Inette,Griffince,Earth
6284,6654_02,True,G/1086/S,55 Cancri e,12,False,0.0,0.0,0.0,0.0,0.0,,True,6654,2,0.0,G,1086,S,,,Earth
6285,6654_03,True,G/1086/S,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Ernice Griffince,True,6654,3,0.0,G,1086,S,Ernice,Griffince,Earth
6286,6655_01,True,E/422/P,TRAPPIST-1e,30,False,0.0,0.0,0.0,0.0,0.0,Moss Raf,True,6655,1,0.0,E,422,P,Moss,Raf,Mars
6287,6656_01,True,B/221/P,TRAPPIST-1e,34,False,0.0,0.0,0.0,0.0,0.0,Naviton Suarging,True,6656,1,0.0,B,221,P,Naviton,Suarging,Europa
6288,6659_01,False,F/1383/P,TRAPPIST-1e,37,False,0.0,0.0,0.0,0.0,0.0,Jifes Stpie,True,6659,1,0.0,F,1383,P,Jifes,Stpie,Mars
6289,6660_01,False,F/1384/P,TRAPPIST-1e,47,False,0.0,0.0,0.0,0.0,0.0,Debora Horndley,False,6660,1,693.0,F,1384,P,Debora,Horndley,Earth
6290,6662_01,False,G/1087/S,TRAPPIST-1e,0,False,0.0,0.0,0.0,0.0,0.0,Coryl Whitez,False,6662,1,0.0,G,1087,S,Coryl,Whitez,Earth
6291,6662_02,False,G/1087/S,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Dianie Whitez,True,6662,2,0.0,G,1087,S,Dianie,Whitez,Earth
6292,6662_03,True,G/1087/S,55 Cancri e,0,False,0.0,0.0,0.0,0.0,0.0,Tonnie Blange,True,6662,3,0.0,G,1087,S,Tonnie,Blange,Earth
6293,6663_01,False,G/1079/P,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Almara Hickerson,False,6663,1,809.0,G,1079,P,Almara,Hickerson,Earth
6294,6663_02,False,F/1385/P,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Blanie Hickerson,False,6663,2,804.0,F,1385,P,Blanie,Hickerson,Earth
6295,6664_01,False,G/1088/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Annaha Barnoldeney,True,6664,1,827.0,G,1088,S,Annaha,Barnoldeney,Earth
6296,6665_01,True,B/222/P,55 Cancri e,17,False,0.0,0.0,0.0,0.0,0.0,Alraium Disivering,True,6665,1,0.0,B,222,P,Alraium,Disivering,Europa
6297,6665_02,False,B/222/P,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Sabireo Disivering,False,6665,2,1523.0,B,222,P,Sabireo,Disivering,Europa
6298,6665_03,False,B/222/P,TRAPPIST-1e,53,False,0.0,0.0,0.0,0.0,0.0,Tachba Disivering,True,6665,3,0.0,B,222,P,Tachba,Disivering,Europa
6299,6665_04,False,B/222/P,55 Cancri e,35,False,0.0,0.0,0.0,0.0,0.0,Saiphda Disivering,False,6665,4,8000.0,B,222,P,Saiphda,Disivering,Europa
6300,6667_01,True,C/248/S,TRAPPIST-1e,48,False,0.0,0.0,0.0,0.0,0.0,Avijava Cisorter,True,6667,1,0.0,C,248,S,Avijava,Cisorter,Europa
6301,6668_01,False,G/1089/S,TRAPPIST-1e,68,False,0.0,0.0,0.0,0.0,0.0,,True,6668,1,888.0,G,1089,S,,,Earth
6302,6668_02,False,G/1089/S,TRAPPIST-1e,27,False,0.0,0.0,0.0,0.0,0.0,Craine Walston,False,6668,2,1722.0,G,1089,S,Craine,Walston,Earth
6303,6669_01,False,E/423/P,55 Cancri e,28,False,0.0,0.0,0.0,0.0,0.0,Delley Kiddley,True,6669,1,629.0,E,423,P,Delley,Kiddley,Earth
6304,6670_01,False,F/1278/S,TRAPPIST-1e,37,False,0.0,0.0,0.0,0.0,0.0,Nancey Burchard,False,6670,1,899.0,F,1278,S,Nancey,Burchard,Earth
6305,6671_01,True,F/1279/S,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Docks Mare,True,6671,1,0.0,F,1279,S,Docks,Mare,Mars
6306,6671_02,False,F/1279/S,TRAPPIST-1e,31,False,0.0,0.0,0.0,0.0,0.0,Tot Mare,True,6671,2,1002.0,F,1279,S,Tot,Mare,Mars
6307,6671_03,False,E/440/S,55 Cancri e,14,False,0.0,0.0,0.0,0.0,0.0,Salros Mare,False,6671,3,1895.0,E,440,S,Salros,Mare,Mars
6308,6672_01,False,F/1387/P,TRAPPIST-1e,1,False,0.0,0.0,0.0,0.0,0.0,Oafron Deva,True,6672,1,0.0,F,1387,P,Oafron,Deva,Mars
6309,6672_02,False,F/1387/P,55 Cancri e,4,False,0.0,0.0,0.0,0.0,0.0,Panbug Deva,True,6672,2,0.0,F,1387,P,Panbug,Deva,Mars
6310,6672_03,False,E/424/P,PSO J318.5-22,30,False,0.0,0.0,0.0,0.0,0.0,Sweal Deva,False,6672,3,1295.0,E,424,P,Sweal,Deva,Mars
6311,6672_04,True,F/1387/P,TRAPPIST-1e,11,False,0.0,0.0,0.0,0.0,0.0,Coass Deva,True,6672,4,0.0,F,1387,P,Coass,Deva,Mars
6312,6673_01,False,E/425/P,TRAPPIST-1e,45,False,0.0,0.0,0.0,0.0,0.0,Sonnie Phillis,False,6673,1,1608.0,E,425,P,Sonnie,Phillis,Earth
6313,6674_01,False,E/426/P,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Wezna Swirring,False,6674,1,2585.0,E,426,P,Wezna,Swirring,Europa
6314,6674_02,True,E/426/P,TRAPPIST-1e,32,False,0.0,0.0,0.0,0.0,0.0,Meron Slowatic,True,6674,2,0.0,E,426,P,Meron,Slowatic,Europa
6315,6674_03,False,E/426/P,55 Cancri e,15,False,0.0,0.0,0.0,0.0,0.0,Sheratz Slowatic,True,6674,3,0.0,E,426,P,Sheratz,Slowatic,Europa
6316,6674_04,True,E/426/P,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Acruxon Swirring,True,6674,4,0.0,E,426,P,Acruxon,Swirring,Europa
6317,6674_05,False,E/426/P,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Jihda Swirring,False,6674,5,2004.0,E,426,P,Jihda,Swirring,Europa
6318,6675_01,False,F/1388/P,TRAPPIST-1e,60,False,0.0,0.0,0.0,0.0,0.0,Derry Gouldensen,False,6675,1,901.0,F,1388,P,Derry,Gouldensen,Earth
6319,6675_02,False,E/427/P,PSO J318.5-22,24,False,0.0,0.0,0.0,0.0,0.0,,False,6675,2,1556.0,E,427,P,,,Earth
6320,6676_01,True,D/200/S,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Errak Ourcul,True,6676,1,0.0,D,200,S,Errak,Ourcul,Europa
6321,6680_01,False,G/1082/P,TRAPPIST-1e,36,False,0.0,0.0,0.0,0.0,0.0,Letta Puckley,True,6680,1,907.0,G,1082,P,Letta,Puckley,Earth
6322,6681_01,False,F/1280/S,55 Cancri e,22,False,0.0,0.0,0.0,0.0,0.0,Belly Lerez,True,6681,1,1226.0,F,1280,S,Belly,Lerez,Earth
6323,6683_01,True,G/1083/P,PSO J318.5-22,32,False,0.0,0.0,0.0,0.0,0.0,Patsyn Coolerson,True,6683,1,0.0,G,1083,P,Patsyn,Coolerson,Earth
